SAMPLE_ID,ATS
TCGA-EL-A3H2-01,-0.23575865384615385
TCGA-EL-A3H3-01,0.5083842307692308
TCGA-EL-A3H4-01,-0.13424980769230768
TCGA-EL-A3H5-01,0.64678
TCGA-EL-A3H7-01,0.1583328846153846
TCGA-EL-A3H8-01,-0.15028557692307692
TCGA-EL-A3MW-01,-0.16342923076923077
TCGA-EL-A3MX-01,0.684855
TCGA-EL-A3MY-01,0.5523286538461538
TCGA-EL-A3MZ-01,0.001959615384615384
TCGA-EL-A3N2-01,-0.1870269230769231
TCGA-EL-A3N3-01,0.0625601923076923
TCGA-EL-A3T0-01,-0.14731576923076922
TCGA-EL-A3T1-01,0.15231365384615383
TCGA-EL-A3T2-01,-0.21528769230769232
TCGA-EL-A3T3-01,-0.020961346153846153
TCGA-EL-A3T6-01,0.08472923076923077
TCGA-EL-A3T7-01,-0.05289134615384616
TCGA-EL-A3T8-01,-0.03835884615384615
TCGA-EL-A3T9-01,4.258673461538462
TCGA-EL-A3TA-01,-0.06101557692307692
TCGA-EL-A3TB-01,-0.21359826923076924
TCGA-EL-A3ZG-01,-0.06342403846153846
TCGA-EL-A3ZH-01,-0.23098961538461538
TCGA-EL-A3ZK-01,0.24983173076923076
TCGA-EL-A3ZL-01,-0.041487884615384614
TCGA-EL-A3ZM-01,0.15823807692307693
TCGA-EL-A3ZN-01,-0.1999425
TCGA-EL-A3ZO-01,0.6770555769230769
TCGA-EL-A3ZP-01,0.2995925
TCGA-EL-A3ZQ-01,-0.13366442307692308
TCGA-EL-A3ZR-01,-0.13844923076923077
TCGA-EL-A3ZS-01,0.17754557692307693
TCGA-EL-A3ZT-01,-0.11590615384615385
TCGA-EL-A4JV-01,-0.2663209615384615
TCGA-EL-A4JW-01,-0.053782884615384614
TCGA-EL-A4JX-01,0.44180865384615386
TCGA-EL-A4JZ-01,0.15725884615384617
TCGA-EL-A4K0-01,0.08131769230769231
TCGA-EL-A4K1-01,-0.1389923076923077
TCGA-EL-A4K2-01,-0.10872057692307692
TCGA-EL-A4K4-01,0.21664038461538462
TCGA-EL-A4K6-01,-0.0276173076923077
TCGA-EL-A4K7-01,-0.1265353846153846
TCGA-EL-A4K9-01,-0.1324194230769231
TCGA-EL-A4KD-01,-0.13484
TCGA-EL-A4KG-01,0.23376750000000002
TCGA-EL-A4KH-01,-0.1535371153846154
TCGA-EL-A4KI-01,0.6936328846153846
TCGA-EM-A1CS-01,-0.034555576923076925
TCGA-EM-A1CT-01,-0.19100115384615385
TCGA-EM-A1CU-01,0.01559519230769231
TCGA-EM-A1CV-01,-0.21249
TCGA-EM-A1CW-01,-0.24030134615384616
TCGA-EM-A1YA-01,-0.18400923076923076
TCGA-EM-A1YB-01,-0.14293173076923077
TCGA-EM-A1YC-01,-0.15676153846153845
TCGA-EM-A1YD-01,-0.17794288461538463
TCGA-EM-A1YE-01,-0.250015
TCGA-EM-A22I-01,-0.0687575
TCGA-EM-A22J-01,-0.22355653846153847
TCGA-EM-A22K-01,-0.19306076923076923
TCGA-EM-A22L-01,-0.29436346153846155
TCGA-EM-A22N-01,-0.21023615384615385
TCGA-EM-A22O-01,-0.1701901923076923
TCGA-EM-A22P-01,0.33168884615384614
TCGA-EM-A22Q-01,-0.10624826923076923
TCGA-EM-A2CJ-01,-0.20703384615384615
TCGA-EM-A2CK-01,-0.2668525
TCGA-EM-A2CL-01,-0.20926192307692307
TCGA-EM-A2CN-01,-0.04853673076923077
TCGA-EM-A2CO-01,-0.2675328846153846
TCGA-EM-A2CP-01,0.23753346153846153
TCGA-EM-A2CQ-01,-0.23012134615384616
TCGA-EM-A2CR-01,-0.06582134615384615
TCGA-EM-A2CS-01,-0.06918326923076923
TCGA-EM-A2CT-01,0.10281788461538462
TCGA-EM-A2CU-01,-0.17992423076923078
TCGA-EM-A2OV-01,-0.05895384615384615
TCGA-EM-A2OW-01,-0.2506590384615385
TCGA-EM-A2OX-01,-0.08826826923076923
TCGA-EM-A2OY-01,-0.26462384615384615
TCGA-EM-A2OZ-01,-0.19527538461538463
TCGA-EM-A2P0-01,-0.16216423076923075
TCGA-EM-A2P1-01,0.1353851923076923
TCGA-EM-A2P2-01,-0.11308403846153846
TCGA-EM-A2P3-01,0.05439884615384615
TCGA-EM-A3AI-01,-0.2161123076923077
TCGA-EM-A3AJ-01,0.10371903846153846
TCGA-EM-A3AK-01,-0.12761038461538463
TCGA-EM-A3AL-01,-0.1957376923076923
TCGA-EM-A3AN-01,-0.15821211538461538
TCGA-EM-A3AO-01,-0.16638134615384614
TCGA-EM-A3AP-01,-0.17278807692307693
TCGA-EM-A3AQ-01,-0.23955711538461538
TCGA-EM-A3AR-01,-0.1606898076923077
TCGA-EM-A3FJ-01,-0.11896942307692308
TCGA-EM-A3FK-01,0.05616134615384615
TCGA-EM-A3FL-01,-0.29221423076923075
TCGA-EM-A3FM-01,-0.02448153846153846
TCGA-EM-A3FN-01,-0.2200476923076923
TCGA-EM-A3FO-01,0.05848403846153846
TCGA-EM-A3FP-01,-0.08253153846153846
TCGA-EM-A3FQ-01,-0.20354769230769232
TCGA-EM-A3FR-01,-0.266555
TCGA-EM-A3O3-01,1.4096223076923078
TCGA-EM-A3O6-01,-0.13843865384615384
TCGA-EM-A3O7-01,-0.200235
TCGA-EM-A3O8-01,-0.3042857692307692
TCGA-EM-A3O9-01,0.05744230769230769
TCGA-EM-A3OA-01,-0.21497673076923077
TCGA-EM-A3OB-01,-0.25930942307692306
TCGA-EM-A3ST-01,-0.07404134615384615
TCGA-EM-A3SU-01,0.7905115384615384
TCGA-EM-A3SX-01,-0.22388134615384617
TCGA-EM-A3SY-01,-0.10406230769230769
TCGA-EM-A3SZ-01,-0.09242153846153846
TCGA-EM-A4FF-01,-0.08613076923076923
TCGA-EM-A4FH-01,-0.2845682692307692
TCGA-EM-A4FK-01,-0.09642673076923076
TCGA-EM-A4FM-01,0.20709826923076924
TCGA-EM-A4FN-01,-0.10112653846153846
TCGA-EM-A4FO-01,0.4495607692307692
TCGA-EM-A4FQ-01,-0.0882026923076923
TCGA-EM-A4FR-01,-0.1680775
TCGA-EM-A4FU-01,-0.15850461538461538
TCGA-EM-A4FV-01,-0.07347519230769231
TCGA-EM-A4G1-01,-0.16038557692307692
TCGA-ET-A25G-01,0.1251003846153846
TCGA-ET-A25I-01,-0.21218865384615385
TCGA-ET-A25J-01,-0.17102692307692308
TCGA-ET-A25K-01,-0.0783853846153846
TCGA-ET-A25L-01,-0.010433076923076925
TCGA-ET-A25M-01,-0.14736384615384615
TCGA-ET-A25N-01,-0.10326423076923076
TCGA-ET-A25O-01,-0.20679384615384616
TCGA-ET-A25P-01,-0.232815
TCGA-ET-A25R-01,-0.09892846153846153
TCGA-ET-A2MX-01,-0.07303538461538461
TCGA-ET-A2MY-01,-0.2457278846153846
TCGA-ET-A2MZ-01,-0.13960192307692307
TCGA-ET-A2N0-01,-0.014245
TCGA-ET-A2N3-01,-0.24982557692307691
TCGA-ET-A2N4-01,-0.2555876923076923
TCGA-ET-A2N5-01,-0.2569442307692308
TCGA-ET-A39I-01,-0.32128115384615386
TCGA-ET-A39J-01,-0.008922307692307691
TCGA-ET-A39K-01,-0.08372884615384615
TCGA-ET-A39L-01,-0.23325711538461538
TCGA-ET-A39M-01,0.06916557692307693
TCGA-ET-A39N-01,0.2638501923076923
TCGA-ET-A39O-01,-0.043144615384615385
TCGA-ET-A39P-01,-0.12993365384615385
TCGA-ET-A39R-01,0.3364309615384615
TCGA-ET-A39S-01,-0.14711076923076924
TCGA-ET-A39T-01,-0.24133923076923078
TCGA-ET-A3BN-01,-0.18919903846153846
TCGA-ET-A3BO-01,-0.09675115384615385
TCGA-ET-A3BP-01,-0.1602451923076923
TCGA-ET-A3BQ-01,-0.12431153846153846
TCGA-ET-A3BS-01,-0.007938461538461538
TCGA-ET-A3BT-01,-0.06010653846153846
TCGA-ET-A3BU-01,-0.05876923076923077
TCGA-ET-A3BW-01,-0.11418653846153846
TCGA-ET-A3BX-01,0.03894442307692308
TCGA-ET-A3DO-01,0.3580586538461538
TCGA-ET-A3DP-01,-0.03424076923076923
TCGA-ET-A3DQ-01,0.1413296153846154
TCGA-ET-A3DR-01,-0.09106
TCGA-ET-A3DS-01,-0.021264615384615385
TCGA-ET-A3DT-01,0.2805369230769231
TCGA-ET-A3DV-01,-0.30206115384615384
TCGA-ET-A3DW-01,-0.19760961538461538
TCGA-ET-A40P-01,-0.1698801923076923
TCGA-ET-A40Q-01,0.013723846153846154
TCGA-ET-A40R-01,-0.02532519230769231
TCGA-ET-A40S-01,0.4234259615384615
TCGA-ET-A40T-01,0.045248076923076926
TCGA-ET-A4KN-01,0.41810365384615383
TCGA-ET-A4KQ-01,-0.28864865384615385
TCGA-FE-A22Z-01,0.25015923076923074
TCGA-FE-A230-01,0.059896346153846154
TCGA-FE-A231-01,0.14460942307692307
TCGA-FE-A233-01,-0.13923557692307692
TCGA-FE-A234-01,-0.11302807692307693
TCGA-FE-A235-01,0.07485653846153846
